model,model_display,setting,bin_type,bin_index,bin_label,n,abstentions,abstention_rate,ci_low,ci_high,confidence_mean,confidence_min,confidence_max
claude-haiku-4-5,Claude Haiku 4.5,QP6,absolute_bin,4,40–50%,10,0,0.0,0.0,0.2775327998628892,0.433,0.4,0.4925
claude-haiku-4-5,Claude Haiku 4.5,QP6,absolute_bin,5,50–60%,13,0,0.0,0.0,0.22809537235419838,0.5498076923076923,0.5175,0.5975
claude-haiku-4-5,Claude Haiku 4.5,QP6,absolute_bin,6,60–70%,14,1,0.07142857142857142,0.012722215247890939,0.31468704424151117,0.6458928571428572,0.6,0.6975
claude-haiku-4-5,Claude Haiku 4.5,QP6,absolute_bin,7,70–80%,10,0,0.0,0.0,0.2775327998628892,0.7475,0.71,0.78
claude-haiku-4-5,Claude Haiku 4.5,QP6,absolute_bin,8,80–90%,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.8341666666666666,0.8,0.8775
claude-haiku-4-5,Claude Haiku 4.5,QP6,absolute_bin,9,90–100%,42,0,0.0,0.0,0.08379879086570391,0.9754166666666668,0.9375,0.9924999999999999
claude-haiku-4-5,Claude Haiku 4.5,QP7,absolute_bin,0,0–10%,1,1,1.0,0.20654931437723745,1.0,0.05,0.05,0.05
claude-haiku-4-5,Claude Haiku 4.5,QP7,absolute_bin,1,10–20%,0,0,,,,,,
claude-haiku-4-5,Claude Haiku 4.5,QP7,absolute_bin,2,20–30%,2,0,0.0,0.0,0.6576197724933469,0.2625,0.25,0.275
claude-haiku-4-5,Claude Haiku 4.5,QP7,absolute_bin,3,30–40%,2,0,0.0,0.0,0.6576197724933469,0.32499999999999996,0.3,0.35
claude-haiku-4-5,Claude Haiku 4.5,QP7,absolute_bin,4,40–50%,10,0,0.0,0.0,0.2775327998628892,0.433,0.4,0.4925
claude-haiku-4-5,Claude Haiku 4.5,QP7,absolute_bin,5,50–60%,13,0,0.0,0.0,0.22809537235419838,0.5498076923076923,0.5175,0.5975
claude-haiku-4-5,Claude Haiku 4.5,QP7,absolute_bin,6,60–70%,14,0,0.0,1.3877787807814457e-17,0.2153108027376358,0.6458928571428572,0.6,0.6975
claude-haiku-4-5,Claude Haiku 4.5,QP7,absolute_bin,7,70–80%,10,0,0.0,0.0,0.2775327998628892,0.7474999999999999,0.71,0.78
claude-haiku-4-5,Claude Haiku 4.5,QP7,absolute_bin,8,80–90%,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.8341666666666666,0.8,0.8775
claude-haiku-4-5,Claude Haiku 4.5,QP7,absolute_bin,9,90–100%,42,0,0.0,0.0,0.08379879086570391,0.9754166666666668,0.9375,0.9924999999999999
claude-haiku-4-5,Claude Haiku 4.5,Pooled,absolute_bin,0,0–10%,4,4,1.0,0.5101091635454027,1.0,0.05,0.05,0.05
claude-haiku-4-5,Claude Haiku 4.5,Pooled,absolute_bin,1,10–20%,0,0,,,,,,
claude-haiku-4-5,Claude Haiku 4.5,Pooled,absolute_bin,2,20–30%,8,0,0.0,0.0,0.32440756488388023,0.2625,0.25,0.275
claude-haiku-4-5,Claude Haiku 4.5,Pooled,absolute_bin,3,30–40%,8,0,0.0,0.0,0.32440756488388023,0.32499999999999996,0.3,0.35
claude-haiku-4-5,Claude Haiku 4.5,Pooled,absolute_bin,4,40–50%,40,0,0.0,0.0,0.08762160119728664,0.433,0.4,0.4925
claude-haiku-4-5,Claude Haiku 4.5,Pooled,absolute_bin,5,50–60%,52,0,0.0,0.0,0.06879223612386234,0.5498076923076922,0.5175,0.5975
claude-haiku-4-5,Claude Haiku 4.5,Pooled,absolute_bin,6,60–70%,56,1,0.017857142857142856,0.0031592103419746734,0.09445637149397576,0.645892857142857,0.6,0.6975
claude-haiku-4-5,Claude Haiku 4.5,Pooled,absolute_bin,7,70–80%,40,0,0.0,0.0,0.08762160119728664,0.7474999999999999,0.71,0.78
claude-haiku-4-5,Claude Haiku 4.5,Pooled,absolute_bin,8,80–90%,24,0,0.0,1.3877787807814457e-17,0.13797620467498017,0.8341666666666668,0.8,0.8775
claude-haiku-4-5,Claude Haiku 4.5,Pooled,absolute_bin,9,90–100%,168,0,0.0,0.0,0.022354668349868052,0.9754166666666667,0.9375,0.9924999999999999
deepseek-v4-pro,DeepSeek V4 Pro,Quant-25,absolute_bin,0,0–10%,2,0,0.0,0.0,0.6576197724933469,0.0,0.0,0.0
deepseek-v4-pro,DeepSeek V4 Pro,Quant-25,absolute_bin,1,10–20%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Quant-25,absolute_bin,2,20–30%,2,1,0.5,0.09453120573423074,0.9054687942657693,0.25,0.25,0.25
deepseek-v4-pro,DeepSeek V4 Pro,Quant-25,absolute_bin,3,30–40%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Quant-25,absolute_bin,4,40–50%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Quant-25,absolute_bin,5,50–60%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Quant-25,absolute_bin,6,60–70%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Quant-25,absolute_bin,7,70–80%,3,0,0.0,5.551115123125783e-17,0.5614970317550454,0.7483333333333334,0.7475,0.75
deepseek-v4-pro,DeepSeek V4 Pro,Quant-25,absolute_bin,8,80–90%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Quant-25,absolute_bin,9,90–100%,87,1,0.011494252873563218,0.0020319077375923027,0.06227197835723791,0.998014367816092,0.9475,1.0
deepseek-v4-pro,DeepSeek V4 Pro,Quant-100,absolute_bin,0,0–10%,2,0,0.0,0.0,0.6576197724933469,0.0,0.0,0.0
deepseek-v4-pro,DeepSeek V4 Pro,Quant-100,absolute_bin,1,10–20%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Quant-100,absolute_bin,2,20–30%,1,1,1.0,0.20654931437723745,1.0,0.25,0.25,0.25
deepseek-v4-pro,DeepSeek V4 Pro,Quant-100,absolute_bin,3,30–40%,1,0,0.0,0.0,0.7934506856227626,0.3333333333333333,0.3333333333333333,0.3333333333333333
deepseek-v4-pro,DeepSeek V4 Pro,Quant-100,absolute_bin,4,40–50%,2,0,0.0,0.0,0.6576197724933469,0.47375,0.44999999999999996,0.4975
deepseek-v4-pro,DeepSeek V4 Pro,Quant-100,absolute_bin,5,50–60%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Quant-100,absolute_bin,6,60–70%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Quant-100,absolute_bin,7,70–80%,3,0,0.0,5.551115123125783e-17,0.5614970317550454,0.7483333333333334,0.7475,0.75
deepseek-v4-pro,DeepSeek V4 Pro,Quant-100,absolute_bin,8,80–90%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Quant-100,absolute_bin,9,90–100%,87,0,0.0,0.0,0.04228750694412034,0.9980143678160922,0.9475,1.0
deepseek-v4-pro,DeepSeek V4 Pro,QP6,absolute_bin,0,0–10%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,QP6,absolute_bin,1,10–20%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,QP6,absolute_bin,2,20–30%,2,1,0.5,0.09453120573423074,0.9054687942657693,0.24875,0.2475,0.25
deepseek-v4-pro,DeepSeek V4 Pro,QP6,absolute_bin,3,30–40%,1,0,0.0,0.0,0.7934506856227626,0.3333333333333333,0.3333333333333333,0.3333333333333333
deepseek-v4-pro,DeepSeek V4 Pro,QP6,absolute_bin,4,40–50%,1,0,0.0,0.0,0.7934506856227626,0.44999999999999996,0.44999999999999996,0.44999999999999996
deepseek-v4-pro,DeepSeek V4 Pro,QP6,absolute_bin,5,50–60%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,QP6,absolute_bin,6,60–70%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,QP6,absolute_bin,7,70–80%,3,0,0.0,5.551115123125783e-17,0.5614970317550454,0.7483333333333334,0.7475,0.75
deepseek-v4-pro,DeepSeek V4 Pro,QP6,absolute_bin,8,80–90%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,QP6,absolute_bin,9,90–100%,87,1,0.011494252873563218,0.0020319077375923027,0.06227197835723791,0.9980143678160922,0.9475,1.0
deepseek-v4-pro,DeepSeek V4 Pro,QP7,absolute_bin,0,0–10%,1,0,0.0,0.0,0.7934506856227626,0.0,0.0,0.0
deepseek-v4-pro,DeepSeek V4 Pro,QP7,absolute_bin,1,10–20%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,QP7,absolute_bin,2,20–30%,1,1,1.0,0.20654931437723745,1.0,0.25,0.25,0.25
deepseek-v4-pro,DeepSeek V4 Pro,QP7,absolute_bin,3,30–40%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,QP7,absolute_bin,4,40–50%,1,0,0.0,0.0,0.7934506856227626,0.44999999999999996,0.44999999999999996,0.44999999999999996
deepseek-v4-pro,DeepSeek V4 Pro,QP7,absolute_bin,5,50–60%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,QP7,absolute_bin,6,60–70%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,QP7,absolute_bin,7,70–80%,3,0,0.0,5.551115123125783e-17,0.5614970317550454,0.7483333333333334,0.7475,0.75
deepseek-v4-pro,DeepSeek V4 Pro,QP7,absolute_bin,8,80–90%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,QP7,absolute_bin,9,90–100%,87,0,0.0,0.0,0.04228750694412034,0.9980143678160922,0.9475,1.0
deepseek-v4-pro,DeepSeek V4 Pro,Pooled,absolute_bin,0,0–10%,5,0,0.0,0.0,0.43448246478317476,0.0,0.0,0.0
deepseek-v4-pro,DeepSeek V4 Pro,Pooled,absolute_bin,1,10–20%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Pooled,absolute_bin,2,20–30%,6,4,0.6666666666666666,0.299993315138392,0.9032285888942195,0.24958333333333335,0.2475,0.25
deepseek-v4-pro,DeepSeek V4 Pro,Pooled,absolute_bin,3,30–40%,2,0,0.0,0.0,0.6576197724933469,0.3333333333333333,0.3333333333333333,0.3333333333333333
deepseek-v4-pro,DeepSeek V4 Pro,Pooled,absolute_bin,4,40–50%,4,0,0.0,0.0,0.4898908364545973,0.461875,0.44999999999999996,0.4975
deepseek-v4-pro,DeepSeek V4 Pro,Pooled,absolute_bin,5,50–60%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Pooled,absolute_bin,6,60–70%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Pooled,absolute_bin,7,70–80%,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.7483333333333335,0.7475,0.75
deepseek-v4-pro,DeepSeek V4 Pro,Pooled,absolute_bin,8,80–90%,0,0,,,,,,
deepseek-v4-pro,DeepSeek V4 Pro,Pooled,absolute_bin,9,90–100%,348,2,0.005747126436781609,0.001577486816004229,0.02070942288183868,0.9980143678160919,0.9475,1.0
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-25,absolute_bin,0,0–10%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-25,absolute_bin,1,10–20%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-25,absolute_bin,2,20–30%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-25,absolute_bin,3,30–40%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-25,absolute_bin,4,40–50%,1,0,0.0,0.0,0.7934506856227626,0.4875,0.4875,0.4875
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-25,absolute_bin,5,50–60%,1,0,0.0,0.0,0.7934506856227626,0.575,0.575,0.575
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-25,absolute_bin,6,60–70%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-25,absolute_bin,7,70–80%,8,0,0.0,0.0,0.32440756488388023,0.7546875,0.7374999999999999,0.775
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-25,absolute_bin,8,80–90%,5,0,0.0,0.0,0.43448246478317476,0.8625,0.825,0.8875
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-25,absolute_bin,9,90–100%,85,0,0.0,0.0,0.04323948381405149,0.9848529411764707,0.8999999999999999,1.0
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-100,absolute_bin,0,0–10%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-100,absolute_bin,1,10–20%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-100,absolute_bin,2,20–30%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-100,absolute_bin,3,30–40%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-100,absolute_bin,4,40–50%,1,0,0.0,0.0,0.7934506856227626,0.4875,0.4875,0.4875
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-100,absolute_bin,5,50–60%,1,0,0.0,0.0,0.7934506856227626,0.575,0.575,0.575
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-100,absolute_bin,6,60–70%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-100,absolute_bin,7,70–80%,8,0,0.0,0.0,0.32440756488388023,0.7546875,0.7374999999999999,0.775
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-100,absolute_bin,8,80–90%,5,0,0.0,0.0,0.43448246478317476,0.8625,0.825,0.8875
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Quant-100,absolute_bin,9,90–100%,85,0,0.0,0.0,0.04323948381405149,0.9848529411764705,0.8999999999999999,1.0
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP6,absolute_bin,0,0–10%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP6,absolute_bin,1,10–20%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP6,absolute_bin,2,20–30%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP6,absolute_bin,3,30–40%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP6,absolute_bin,4,40–50%,1,0,0.0,0.0,0.7934506856227626,0.4875,0.4875,0.4875
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP6,absolute_bin,5,50–60%,1,0,0.0,0.0,0.7934506856227626,0.575,0.575,0.575
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP6,absolute_bin,6,60–70%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP6,absolute_bin,7,70–80%,8,1,0.125,0.02241749145005667,0.4708881822128535,0.7546875,0.7374999999999999,0.775
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP6,absolute_bin,8,80–90%,5,0,0.0,0.0,0.43448246478317476,0.8625,0.825,0.8875
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP6,absolute_bin,9,90–100%,85,2,0.023529411764705882,0.006476511225947848,0.0817869968792071,0.9848529411764708,0.8999999999999999,1.0
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP7,absolute_bin,0,0–10%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP7,absolute_bin,1,10–20%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP7,absolute_bin,2,20–30%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP7,absolute_bin,3,30–40%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP7,absolute_bin,4,40–50%,1,0,0.0,0.0,0.7934506856227626,0.4875,0.4875,0.4875
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP7,absolute_bin,5,50–60%,1,0,0.0,0.0,0.7934506856227626,0.575,0.575,0.575
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP7,absolute_bin,6,60–70%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP7,absolute_bin,7,70–80%,8,0,0.0,0.0,0.32440756488388023,0.7546875,0.7374999999999999,0.775
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP7,absolute_bin,8,80–90%,5,0,0.0,0.0,0.43448246478317476,0.8625,0.825,0.8875
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,QP7,absolute_bin,9,90–100%,85,1,0.011764705882352941,0.002079787134664092,0.06367170882493911,0.9848529411764707,0.8999999999999999,1.0
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Pooled,absolute_bin,0,0–10%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Pooled,absolute_bin,1,10–20%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Pooled,absolute_bin,2,20–30%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Pooled,absolute_bin,3,30–40%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Pooled,absolute_bin,4,40–50%,4,0,0.0,0.0,0.4898908364545973,0.4875,0.4875,0.4875
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Pooled,absolute_bin,5,50–60%,4,0,0.0,0.0,0.4898908364545973,0.575,0.575,0.575
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Pooled,absolute_bin,6,60–70%,0,0,,,,,,
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Pooled,absolute_bin,7,70–80%,32,1,0.03125,0.005537860164003122,0.15744263820012558,0.7546875,0.7374999999999999,0.775
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Pooled,absolute_bin,8,80–90%,20,0,0.0,0.0,0.16112515805281938,0.8625,0.825,0.8875
gemini-3.1-flash-lite-preview,Gemini 3.1 Flash Lite,Pooled,absolute_bin,9,90–100%,340,3,0.008823529411764706,0.0030052445628030444,0.025616838575304605,0.9848529411764707,0.8999999999999999,1.0
gpt-5.4-nano,GPT-5.4 Nano,Quant-25,absolute_bin,0,0–10%,2,0,0.0,0.0,0.6576197724933469,0.09125,0.09,0.0925
gpt-5.4-nano,GPT-5.4 Nano,Quant-25,absolute_bin,1,10–20%,7,0,0.0,5.551115123125783e-17,0.35433043506668743,0.15178571428571427,0.125,0.1825
gpt-5.4-nano,GPT-5.4 Nano,Quant-25,absolute_bin,2,20–30%,7,0,0.0,5.551115123125783e-17,0.35433043506668743,0.23750000000000002,0.215,0.265
gpt-5.4-nano,GPT-5.4 Nano,Quant-25,absolute_bin,3,30–40%,15,2,0.13333333333333333,0.03736125910306537,0.37881982832322364,0.33449999999999996,0.3,0.3925
gpt-5.4-nano,GPT-5.4 Nano,Quant-25,absolute_bin,4,40–50%,16,0,0.0,0.0,0.1936076805344365,0.435,0.4,0.485
gpt-5.4-nano,GPT-5.4 Nano,Quant-25,absolute_bin,5,50–60%,8,0,0.0,0.0,0.32440756488388023,0.54625,0.505,0.585
gpt-5.4-nano,GPT-5.4 Nano,Quant-25,absolute_bin,6,60–70%,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.6422916666666666,0.61,0.6975
gpt-5.4-nano,GPT-5.4 Nano,Quant-25,absolute_bin,7,70–80%,11,1,0.09090909090909091,0.016232172885884855,0.37735843645159567,0.7495454545454545,0.705,0.7975
gpt-5.4-nano,GPT-5.4 Nano,Quant-25,absolute_bin,8,80–90%,15,0,0.0,0.0,0.20388330103584862,0.8355555555555555,0.8025,0.8875
gpt-5.4-nano,GPT-5.4 Nano,Quant-25,absolute_bin,9,90–100%,7,0,0.0,5.551115123125783e-17,0.35433043506668743,0.9478571428571428,0.9075,0.99
gpt-5.4-nano,GPT-5.4 Nano,Quant-100,absolute_bin,0,0–10%,2,0,0.0,0.0,0.6576197724933469,0.09125,0.09,0.0925
gpt-5.4-nano,GPT-5.4 Nano,Quant-100,absolute_bin,1,10–20%,7,0,0.0,5.551115123125783e-17,0.35433043506668743,0.15178571428571427,0.125,0.1825
gpt-5.4-nano,GPT-5.4 Nano,Quant-100,absolute_bin,2,20–30%,7,1,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.23750000000000002,0.215,0.265
gpt-5.4-nano,GPT-5.4 Nano,Quant-100,absolute_bin,3,30–40%,15,1,0.06666666666666667,0.011866895493268553,0.2981652987378003,0.33449999999999996,0.3,0.3925
gpt-5.4-nano,GPT-5.4 Nano,Quant-100,absolute_bin,4,40–50%,16,1,0.0625,0.01111934476464252,0.28328737570298945,0.435,0.4,0.485
gpt-5.4-nano,GPT-5.4 Nano,Quant-100,absolute_bin,5,50–60%,8,0,0.0,0.0,0.32440756488388023,0.54625,0.505,0.585
gpt-5.4-nano,GPT-5.4 Nano,Quant-100,absolute_bin,6,60–70%,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.6422916666666667,0.61,0.6975
gpt-5.4-nano,GPT-5.4 Nano,Quant-100,absolute_bin,7,70–80%,11,1,0.09090909090909091,0.016232172885884855,0.37735843645159567,0.7495454545454545,0.705,0.7975
gpt-5.4-nano,GPT-5.4 Nano,Quant-100,absolute_bin,8,80–90%,15,0,0.0,0.0,0.20388330103584862,0.8355555555555555,0.8025,0.8875
gpt-5.4-nano,GPT-5.4 Nano,Quant-100,absolute_bin,9,90–100%,7,0,0.0,5.551115123125783e-17,0.35433043506668743,0.9478571428571428,0.9075,0.99
gpt-5.4-nano,GPT-5.4 Nano,QP6,absolute_bin,0,0–10%,2,1,0.5,0.09453120573423074,0.9054687942657693,0.09125,0.09,0.0925
gpt-5.4-nano,GPT-5.4 Nano,QP6,absolute_bin,1,10–20%,7,0,0.0,5.551115123125783e-17,0.35433043506668743,0.15178571428571427,0.125,0.1825
gpt-5.4-nano,GPT-5.4 Nano,QP6,absolute_bin,2,20–30%,7,2,0.2857142857142857,0.08221892400405678,0.6410655481673808,0.23750000000000002,0.215,0.265
gpt-5.4-nano,GPT-5.4 Nano,QP6,absolute_bin,3,30–40%,15,5,0.3333333333333333,0.1517632443971473,0.5828645226148023,0.3344999999999999,0.3,0.3925
gpt-5.4-nano,GPT-5.4 Nano,QP6,absolute_bin,4,40–50%,15,1,0.06666666666666667,0.011866895493268553,0.2981652987378003,0.43316666666666664,0.4,0.485
gpt-5.4-nano,GPT-5.4 Nano,QP6,absolute_bin,5,50–60%,8,0,0.0,0.0,0.32440756488388023,0.54625,0.505,0.585
gpt-5.4-nano,GPT-5.4 Nano,QP6,absolute_bin,6,60–70%,12,1,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.6422916666666666,0.61,0.6975
gpt-5.4-nano,GPT-5.4 Nano,QP6,absolute_bin,7,70–80%,11,1,0.09090909090909091,0.016232172885884855,0.37735843645159567,0.7495454545454545,0.705,0.7975
gpt-5.4-nano,GPT-5.4 Nano,QP6,absolute_bin,8,80–90%,15,0,0.0,0.0,0.20388330103584862,0.8355555555555555,0.8025,0.8875
gpt-5.4-nano,GPT-5.4 Nano,QP6,absolute_bin,9,90–100%,7,0,0.0,5.551115123125783e-17,0.35433043506668743,0.9478571428571428,0.9075,0.99
